 "Ability (n.)","القدرة – الامكانية","Ability (n.)","Financial","verb","ar"
"Annexes – Annexes","Attachments to the agreements , contracts , conventions, treaties and accords . ","","Legal","verb","en"
"Annexes – Annexes","ملاحق","Annexes – Annexes","Legal","verb","ar"
"Anniversary(adj.)","A date that is remembered or celebrated because a special or notable event occurred on that date in a previous years.","","General","verb","en"
"Anniversary(adj.)","سنوى – لمناسبة إحتفالية -ذك","Anniversary(adj.)","General","verb","ar"
"Announce (V.)","To make known publicly or officially; proclaim; give notice of","","General","verb","en"
"Announce (V.)","يعلن","Announce (V.)","General","verb","ar"
"Announcement","A written or spoken statement that tells people about something : public or formal words that announce something.","","General","verb","en"
"Announcement","إعلان","Announcement","General","verb","ar"
"Annual","Occurring or returning once a year.","","Finnacial","verb","en"
"Annual","سنوى","Annual","Finnacial","verb","ar"
"Annual Budget"," An annual budget outlines both the income and expenditures that are expected to be received and paid over the coming year. 
","","Financial","verb","en"
"Annual Budget","الميزانية التقديرية السنوية","Annual Budget","Financial","verb","ar"
"Annual Income","Money that an individual or business receives in exchange for providing a good or service or through investing capital or any fixed income received on annual basis.","","Financial","verb","en"
"Annual Income","الدخل السنوى","Annual Income","Financial","verb","ar"
"Annual Increase","The average increase in the value of an individual investment, portfolio, asset or cash stream over specific interval of time. It is calculated by taking the arithmetic mean of the growth rate over the time periods in question.","","Financial","verb","en"
"Annual Increase","الزيادة السنوية","Annual Increase","Financial","verb","ar"
"Annual Increment","An annual salary increase .","","Financial","verb","en"
"Annual Increment","العلاوة السنوية","Annual Increment","Financial","verb","ar"
"Annual Rent","A payment made yearly by a tenant to a landlord in return for the use of land, a building, an apartment, an office, or other property.","","Financial","verb","en"
"Annual Rent","الايجار السنوى","Annual Rent","Financial","verb","ar"
"Annual Report","An annual publication that public corporations must provide to shareholders to describe their operations , activities , investments and financial conditions in an transparent mechanisms.
","","Financial","verb","en"
"Annual Report","التقرير السنوى","Annual Report","Financial","verb","ar"
"Annual-Basis","The return earned by an investment over the course of a year. Projections containing the phrase ""on an annual basis"" have usually used less than a year's worth of data to project a full year's worth of returns.","","Financial","verb","en"
"Annual-Basis","على أساس سنوى","Annual-Basis","Financial","verb","ar"
"Another","Being one more or more of the same; further; additional.","","General","verb","en"
"Another","آخر –","Another","General","verb","ar"
"Anti","A prefix meaning “against,” “opposite of,” “antiparticle of,” used in the formation of compound words.","","General","verb","en"
"Anti","هى بادئة بمعنى ضد ( مضاد ل --)","Anti","General","verb","ar"
"Anti-Corruption Body","It is a special police agency specialised in fighting and combating corruption.","","Legal","verb","en"
"Anti-Corruption Body","جهاز مكافحة الفساد","Anti-Corruption Body","Legal","verb","ar"
"Anti- Inflationary Procedures","Any policy a central bank or other agency takes to reduce the inflation rate. In general, anti-inflationary measures involve raising key interest rates, sometimes dramatically, to cut down the money supply. ","","Financial","verb","en"
"Anti- Inflationary Procedures","إجراءات مقاومة التضخم","Anti- Inflationary Procedures","Financial","verb","ar"
"Anti- Mobilization","Procedures taken to eleminate the usury and inbalanced ownership of commitments.","","Financial","verb","en"
"Anti- Mobilization","ضد الاحتكار","Anti- Mobilization","Financial","verb","ar"
"Anti- Narcotics","Intended to combat narcotics trade or production or traficking.","","General","verb","en"
"Anti- Narcotics","مكافحة المخدرات","Anti- Narcotics","General","verb","ar"
"Anticipate (v.)","To think of (something that will or might happen shortely in the future).","","General","verb","en"
"Anticipate (v.)","يتوقع -","Anticipate (v.)","General","verb","ar"
"Anticipated (adj.)","To think of (a future event) with pleasure; look forward to.","","General","verb","en"
"Anticipated (adj.)","متوقع","Anticipated (adj.)","General","verb","ar"
"Anti-Dumping","Intended to discourage the dumping of imported commodities, especially by imposing extra customs duties.","","Finanacial","verb","en"
"Anti-Dumping","مقاومة – ضد الاغراق السلعى (بيع السلعة بأقل من قيمتها فى بلد المنشأ)","Anti-Dumping","Finanacial","verb","ar"
"Anti-Human Trafficking Section","Intended to combat the human traficking.","","Legal","verb","en"
"Anti-Human Trafficking Section","قسم مكافحة الاتجار بالبشر","Anti-Human Trafficking Section","Legal","verb","ar"
"Anti-Money Laundering","Refers to a set of procedures, laws or regulations designed to stop the practice of generating income through illegal actions , as well as confiscating the proceeds resulted in the illegal transactions.","","Financial","verb","en"
"Anti-Money Laundering","محاربة غسيل الأموال","Anti-Money Laundering","Financial","verb","ar"
"Antibiotic"," A drug used to treat bacterial infections.","","Medical","verb","en"
"Antibiotic","مضاد حيوى","Antibiotic","Medical","verb","ar"
"Anxiety (n.)","Fear or nervousness about what might happen.","","General","verb","en"
"Anxiety (n.)","قلق  - توتر","Anxiety (n.)","General","verb","ar"
"Anxious about","Full of mental distress or uneasiness because of fear of danger or misfortune; greatly worried and feeling panic as result of the tension.","","General","verb","en"
"Anxious about","قلق بسبب","Anxious about","General","verb","ar"
"Apart From","Except for.","","General","verb","en"
"Apart From","بغض النظر – بعيدا عن","Apart From","General","verb","ar"
"Apartment Building","A large building that has several or many apartments.","","General","verb","en"
"Apartment Building","عمارة سكنية","Apartment Building","General","verb","ar"
"Apartment(n.)","A room or a group of related rooms, among similar sets in one building, designed for use as a dwelling.","","General","verb","en"
"Apartment(n.)","شقة","Apartment(n.)","General","verb","ar"
"Appeal (v.)","A request made to a court of law or to someone in authority to change a previous decision.","","Legal","verb","en"
"Appeal (v.)","يتهم – يستأنف الحكم – يناشد – يستغيث","Appeal (v.)","Legal","verb","ar"
"Appealable (adj.)"," Able to be referred to a higher court for review.","","Legal","verb","en"
"Appealable (adj.)","قابل للاسئناف – الطعن فى الحكم","Appealable (adj.)","Legal","verb","ar"
"Appealing (n.)","Evoking or attracting interest, desire, curiosity, sympathy, or the like; attractive.","","Legal","verb","en"
"Appealing (n.)","إستغاثة – إستئناف","Appealing (n.)","Legal","verb","ar"
"Appear(V.)","To come into sight; become visible.","","General","verb","en"
"Appear(V.)","يظهر","Appear(V.)","General","verb","ar"
"Appearance"," An occasion when someone appears in public.","","General","verb","en"
"Appearance","الظهور – عكس الاختفاء","Appearance","General","verb","ar"
"Appearances","An impression given by someone or something.","","General","verb","en"
"Appearances","المظاهر","Appearances","General","verb","ar"
"Appetite (n.)","A desire for food or drink.","","General","verb","en"
"Appetite (n.)","شهية – رغبة","Appetite (n.)","General","verb","ar"
"Applicant","A person who formally requests something, especially a job, or to study at a college or university.","","General","verb","en"
"Applicant","مقدم الطلب","Applicant","General","verb","ar"
"Application","An official request for something, usually in writing.","","General","verb","en"
"Application","طلب","Application","General","verb","ar"
"Apply (V.)","To ask formally for something (such as a job).","","General","verb","en"
"Apply (V.)","يتقدم بطلب","Apply (V.)","General","verb","ar"
"Appoint (V.)","Assign a job or role to (someone).","","Legal","verb","en"
